customer_id,company_size,industry,region,signup_date,plan_type,contract_type,monthly_revenue,tenure_months,churned,cancel_date,avg_monthly_logins,avg_session_minutes,feature_usage_score,support_ticket_count,avg_resolution_hours
C02810,Mid-Market,Retail,APAC,2022-06-18,Pro,Monthly,79,17,1,2023-11-10 00:00:00,3,11,13,3,46
C02811,Enterprise,Retail,US,2023-07-28,Enterprise,Monthly,149,11,0,,21,34,58,0,10
C02812,Enterprise,Tech,US,2023-09-05,Enterprise,Monthly,149,32,0,,20,22,49,0,14
C02813,SMB,Marketing,US,2023-06-22,Basic,Monthly,29,28,0,,12,16,61,1,6
C02814,Enterprise,Retail,US,2022-09-28,Enterprise,Monthly,149,12,0,,19,22,59,1,19
C02815,Mid-Market,Marketing,EU,2022-02-23,Pro,Monthly,79,29,0,,15,34,52,2,20
C02816,Enterprise,Marketing,EU,2023-07-20,Enterprise,Monthly,149,9,0,,12,34,53,2,11
C02817,SMB,Healthcare,APAC,2023-02-25,Basic,Annual,29,17,1,2024-07-19 00:00:00,7,5,18,3,50
C02818,SMB,Healthcare,US,2023-03-10,Basic,Annual,29,13,0,,14,22,48,2,13
C02819,SMB,Marketing,US,2023-11-18,Basic,Monthly,29,14,0,,20,32,63,2,4
C02820,Enterprise,Tech,US,2022-07-15,Enterprise,Monthly,149,30,0,,22,18,69,1,14
C02821,Enterprise,Marketing,APAC,2023-10-17,Enterprise,Annual,149,22,0,,20,30,88,1,19
C02822,SMB,Marketing,EU,2022-02-11,Basic,Monthly,29,20,1,2023-10-04 00:00:00,3,8,29,4,34
C02823,Enterprise,Healthcare,APAC,2023-10-07,Enterprise,Annual,149,19,1,2025-04-29 00:00:00,5,11,23,5,49
C02824,SMB,Marketing,EU,2023-09-15,Basic,Monthly,29,26,0,,12,20,65,0,9
C02825,Enterprise,Retail,US,2022-02-14,Enterprise,Monthly,149,12,0,,23,17,54,0,9
C02826,Enterprise,Healthcare,US,2022-09-04,Enterprise,Annual,149,22,0,,17,26,87,1,4
C02827,Mid-Market,Tech,US,2022-06-07,Pro,Monthly,79,10,0,,16,32,84,2,13
C02828,SMB,Tech,US,2023-01-22,Basic,Monthly,29,16,0,,21,17,79,1,5
C02829,SMB,Tech,US,2023-01-23,Basic,Annual,29,6,1,2023-07-22 00:00:00,4,8,27,4,50
C02830,SMB,Tech,EU,2023-07-22,Basic,Annual,29,19,0,,23,18,58,0,9
C02831,SMB,Tech,US,2023-10-12,Basic,Monthly,29,18,0,,20,30,58,2,7
C02832,Mid-Market,Tech,EU,2022-05-04,Pro,Annual,79,8,1,2022-12-30 00:00:00,2,6,28,3,71
C02833,Mid-Market,Marketing,US,2023-03-19,Pro,Monthly,79,3,0,,15,17,47,0,8
C02834,Mid-Market,Finance,EU,2023-07-09,Pro,Monthly,79,26,0,,18,16,60,2,15
C02835,SMB,Marketing,US,2023-09-23,Basic,Annual,29,10,0,,19,32,76,0,9
C02836,SMB,Retail,US,2022-08-27,Basic,Monthly,29,20,1,2024-04-18 00:00:00,2,9,13,7,40
C02837,SMB,Healthcare,US,2022-01-20,Basic,Monthly,29,30,0,,23,16,51,2,11
C02838,Enterprise,Finance,EU,2023-05-03,Enterprise,Monthly,149,21,0,,19,23,56,0,22
C02839,SMB,Finance,APAC,2022-06-17,Basic,Annual,29,27,1,2024-09-04 00:00:00,7,7,16,4,50
C02840,Mid-Market,Healthcare,APAC,2022-01-14,Pro,Monthly,79,9,0,,20,31,43,0,21
C02841,Enterprise,Retail,US,2023-01-28,Enterprise,Annual,149,13,0,,17,32,44,2,18
C02842,Mid-Market,Marketing,US,2023-07-25,Pro,Monthly,79,21,0,,23,16,64,0,22
C02843,Mid-Market,Healthcare,APAC,2022-12-28,Pro,Monthly,79,27,1,2025-03-17 00:00:00,4,5,21,6,48
C02844,SMB,Finance,APAC,2023-09-25,Basic,Monthly,29,15,1,2024-12-18 00:00:00,7,7,10,7,43
C02845,Mid-Market,Marketing,US,2023-11-29,Pro,Annual,79,29,0,,14,29,42,0,9
C02846,Mid-Market,Healthcare,EU,2023-08-16,Pro,Annual,79,12,0,,10,15,53,2,5
C02847,SMB,Marketing,US,2023-03-06,Basic,Annual,29,33,0,,24,20,69,1,22
C02848,SMB,Marketing,US,2022-08-31,Basic,Annual,29,3,1,2022-11-29 00:00:00,2,6,19,6,36
C02849,Enterprise,Tech,APAC,2023-01-15,Enterprise,Monthly,149,5,0,,15,25,69,0,17
C02850,SMB,Finance,US,2023-06-19,Basic,Monthly,29,28,0,,19,24,66,0,12
C02851,SMB,Retail,US,2023-03-15,Basic,Monthly,29,28,1,2025-07-02 00:00:00,5,6,14,4,29
C02852,Mid-Market,Healthcare,EU,2023-05-13,Pro,Monthly,79,2,0,,11,18,41,0,9
C02853,SMB,Finance,US,2022-05-20,Basic,Annual,29,33,0,,15,20,83,0,21
C02854,SMB,Marketing,EU,2023-02-19,Basic,Monthly,29,18,0,,17,15,44,1,16
C02855,Mid-Market,Healthcare,APAC,2022-01-27,Pro,Monthly,79,16,0,,11,33,86,1,7
C02856,Mid-Market,Retail,US,2022-07-30,Pro,Annual,79,5,0,,21,25,60,1,14
C02857,SMB,Tech,US,2023-09-12,Basic,Annual,29,18,0,,21,24,73,2,7
C02858,Mid-Market,Healthcare,US,2022-10-25,Pro,Monthly,79,3,1,2023-01-23 00:00:00,2,10,25,3,47
C02859,Enterprise,Retail,US,2023-03-17,Enterprise,Annual,149,14,0,,13,21,75,2,20
C02860,SMB,Healthcare,APAC,2023-03-01,Basic,Monthly,29,7,0,,21,34,77,0,23
C02861,SMB,Marketing,US,2022-03-09,Basic,Monthly,29,35,1,2025-01-22 00:00:00,2,11,19,5,58
C02862,Enterprise,Tech,US,2022-08-26,Enterprise,Monthly,149,28,0,,23,34,84,1,16
C02863,SMB,Healthcare,US,2022-11-23,Basic,Monthly,29,26,0,,15,18,74,0,6
C02864,SMB,Tech,US,2022-07-03,Basic,Monthly,29,26,0,,22,30,47,1,19
C02865,SMB,Tech,US,2022-09-04,Basic,Monthly,29,7,1,2023-04-02 00:00:00,7,6,10,6,71
C02866,SMB,Marketing,US,2022-12-13,Basic,Monthly,29,4,0,,14,18,69,0,11
C02867,Mid-Market,Tech,US,2023-01-15,Pro,Monthly,79,7,0,,14,32,65,2,13
C02868,Enterprise,Finance,US,2022-06-16,Enterprise,Monthly,149,10,0,,16,24,68,2,7
C02869,SMB,Healthcare,APAC,2022-01-06,Basic,Monthly,29,28,0,,22,26,81,2,15
C02870,SMB,Tech,US,2023-11-22,Basic,Monthly,29,22,0,,13,27,79,1,17
C02871,SMB,Retail,APAC,2023-01-31,Basic,Monthly,29,14,1,2024-03-26 00:00:00,5,8,17,3,47
C02872,SMB,Healthcare,EU,2022-08-25,Basic,Annual,29,6,0,,15,18,72,2,13
C02873,SMB,Retail,US,2022-03-14,Basic,Annual,29,20,1,2023-11-04 00:00:00,5,5,20,7,64
C02874,Mid-Market,Marketing,US,2022-05-09,Pro,Monthly,79,24,0,,14,34,69,0,13
C02875,Mid-Market,Healthcare,EU,2022-10-09,Pro,Annual,79,27,1,2024-12-27 00:00:00,7,10,22,4,61
C02876,SMB,Finance,US,2023-06-09,Basic,Monthly,29,26,1,2025-07-28 00:00:00,7,11,16,6,64
C02877,SMB,Finance,APAC,2023-09-09,Basic,Annual,29,10,1,2024-07-05 00:00:00,3,10,10,3,68
C02878,SMB,Marketing,EU,2022-07-27,Basic,Annual,29,3,1,2022-10-25 00:00:00,5,7,29,6,25
C02879,SMB,Healthcare,US,2023-11-17,Basic,Monthly,29,2,0,,22,17,81,1,13
C02880,SMB,Finance,US,2023-04-13,Basic,Monthly,29,14,0,,19,30,66,0,7
C02881,SMB,Tech,US,2022-05-17,Basic,Monthly,29,23,1,2024-04-06 00:00:00,7,9,26,4,53
C02882,SMB,Finance,US,2022-08-15,Basic,Annual,29,4,0,,20,30,61,2,17
C02883,Enterprise,Tech,APAC,2022-11-19,Enterprise,Monthly,149,31,0,,20,16,61,0,20
C02884,Enterprise,Healthcare,EU,2023-02-19,Enterprise,Monthly,149,8,0,,14,16,43,2,5
C02885,SMB,Healthcare,US,2023-11-29,Basic,Annual,29,35,0,,22,29,50,1,19
C02886,SMB,Healthcare,US,2022-03-16,Basic,Annual,29,10,0,,16,21,66,1,18
C02887,Mid-Market,Finance,APAC,2022-07-09,Pro,Monthly,79,13,0,,10,22,88,1,4
C02888,Enterprise,Retail,US,2022-02-24,Enterprise,Monthly,149,20,0,,21,22,85,0,20
C02889,Enterprise,Tech,US,2022-12-02,Enterprise,Monthly,149,34,0,,20,27,75,0,18
C02890,SMB,Tech,EU,2023-02-04,Basic,Monthly,29,13,1,2024-02-29 00:00:00,4,7,11,4,48
C02891,SMB,Tech,EU,2022-12-03,Basic,Monthly,29,18,0,,11,31,88,2,5
C02892,Mid-Market,Retail,US,2023-07-26,Pro,Monthly,79,29,0,,14,26,53,1,15
C02893,SMB,Tech,EU,2022-11-13,Basic,Monthly,29,20,0,,16,29,48,2,9
C02894,SMB,Finance,US,2022-01-24,Basic,Monthly,29,19,1,2023-08-17 00:00:00,5,8,11,5,67
C02895,SMB,Healthcare,US,2022-06-16,Basic,Annual,29,7,0,,13,34,64,2,12
C02896,Mid-Market,Healthcare,EU,2022-08-14,Pro,Monthly,79,9,0,,14,32,55,1,15
C02897,SMB,Marketing,APAC,2022-11-23,Basic,Monthly,29,17,0,,11,29,59,2,22
C02898,SMB,Healthcare,US,2022-09-24,Basic,Monthly,29,26,0,,11,23,61,2,7
C02899,Enterprise,Marketing,APAC,2023-06-30,Enterprise,Monthly,149,7,0,,23,24,63,2,16
C02900,SMB,Retail,US,2022-03-24,Basic,Monthly,29,21,1,2023-12-14 00:00:00,7,9,18,6,64
C02901,SMB,Marketing,APAC,2023-04-21,Basic,Annual,29,19,0,,12,17,78,2,13
C02902,SMB,Tech,EU,2022-09-30,Basic,Monthly,29,27,0,,10,32,50,0,9
C02903,Enterprise,Retail,US,2022-07-02,Enterprise,Monthly,149,18,0,,21,34,64,2,20
C02904,Mid-Market,Finance,EU,2022-11-15,Pro,Monthly,79,12,1,2023-11-10 00:00:00,2,11,13,5,24
C02905,SMB,Tech,EU,2023-06-18,Basic,Monthly,29,29,0,,11,21,72,1,18
C02906,SMB,Retail,APAC,2023-05-22,Basic,Annual,29,13,1,2024-06-15 00:00:00,3,10,20,4,68
C02907,SMB,Healthcare,US,2022-01-07,Basic,Monthly,29,7,1,2022-08-05 00:00:00,2,9,22,6,36
C02908,SMB,Tech,US,2022-05-11,Basic,Monthly,29,8,1,2023-01-06 00:00:00,3,10,25,4,64
C02909,Enterprise,Retail,EU,2022-08-27,Enterprise,Monthly,149,32,0,,21,29,52,0,13
C02910,Enterprise,Finance,US,2023-10-27,Enterprise,Monthly,149,24,0,,19,23,89,0,13
C02911,SMB,Healthcare,US,2022-12-16,Basic,Monthly,29,4,1,2023-04-15 00:00:00,6,5,26,4,29
C02912,SMB,Finance,APAC,2022-04-08,Basic,Annual,29,29,1,2024-08-25 00:00:00,7,6,24,6,43
C02913,SMB,Retail,US,2023-10-01,Basic,Monthly,29,23,0,,21,30,54,2,11
C02914,Mid-Market,Healthcare,US,2023-08-06,Pro,Annual,79,30,0,,23,21,87,2,8
C02915,Mid-Market,Retail,APAC,2023-09-07,Pro,Monthly,79,18,0,,20,26,62,0,15
C02916,SMB,Retail,APAC,2022-08-03,Basic,Annual,29,34,0,,11,19,53,2,11
C02917,SMB,Healthcare,EU,2022-06-17,Basic,Monthly,29,18,0,,11,28,40,2,18
C02918,SMB,Marketing,EU,2023-06-16,Basic,Monthly,29,25,0,,15,29,72,2,14
C02919,SMB,Retail,US,2022-10-24,Basic,Annual,29,17,0,,11,32,66,2,7
C02920,SMB,Retail,US,2023-01-15,Basic,Monthly,29,29,0,,22,26,58,0,19
C02921,Mid-Market,Retail,EU,2022-09-17,Pro,Monthly,79,35,0,,17,33,69,2,19
C02922,SMB,Tech,US,2022-06-14,Basic,Monthly,29,5,0,,15,27,65,1,15
C02923,Mid-Market,Finance,US,2022-09-23,Pro,Monthly,79,26,1,2024-11-11 00:00:00,4,9,17,5,29
C02924,Mid-Market,Finance,US,2023-04-17,Pro,Monthly,79,3,0,,15,26,74,0,6
C02925,Enterprise,Finance,EU,2022-12-08,Enterprise,Annual,149,3,0,,23,31,46,1,14
C02926,SMB,Finance,US,2022-03-04,Basic,Monthly,29,18,0,,22,27,43,0,15
C02927,SMB,Finance,US,2023-08-15,Basic,Monthly,29,10,1,2024-06-10 00:00:00,6,8,28,6,31
C02928,SMB,Marketing,US,2022-10-20,Basic,Monthly,29,28,0,,12,16,68,0,5
C02929,SMB,Tech,APAC,2022-07-29,Basic,Monthly,29,2,1,2022-09-27 00:00:00,6,5,22,6,49
C02930,SMB,Retail,US,2022-08-29,Basic,Monthly,29,31,1,2025-03-16 00:00:00,2,7,17,7,45
C02931,SMB,Healthcare,US,2023-09-26,Basic,Monthly,29,12,0,,19,23,52,2,7
C02932,Mid-Market,Finance,EU,2023-04-16,Pro,Annual,79,30,0,,24,20,50,1,5
C02933,Enterprise,Retail,US,2023-04-28,Enterprise,Annual,149,9,0,,14,26,83,2,17
C02934,Mid-Market,Finance,APAC,2022-10-24,Pro,Annual,79,17,0,,16,20,45,2,6
C02935,Mid-Market,Marketing,APAC,2023-07-14,Pro,Monthly,79,25,0,,24,23,46,1,23
C02936,SMB,Finance,US,2023-02-07,Basic,Monthly,29,6,1,2023-08-06 00:00:00,6,8,19,4,59
C02937,SMB,Tech,EU,2022-01-20,Basic,Monthly,29,30,0,,17,16,77,1,17
C02938,SMB,Marketing,EU,2023-06-30,Basic,Monthly,29,35,0,,12,26,77,2,20
C02939,Mid-Market,Finance,EU,2023-10-23,Pro,Monthly,79,24,0,,17,34,54,2,19
C02940,Enterprise,Tech,APAC,2022-07-29,Enterprise,Monthly,149,20,0,,20,21,53,1,18
C02941,SMB,Tech,US,2022-01-25,Basic,Monthly,29,25,0,,21,25,51,2,19
C02942,SMB,Healthcare,APAC,2022-08-31,Basic,Annual,29,1,0,,13,21,69,1,4
C02943,Enterprise,Tech,US,2022-09-30,Enterprise,Monthly,149,8,1,2023-05-28 00:00:00,5,11,23,6,50
C02944,SMB,Finance,US,2023-02-28,Basic,Monthly,29,30,0,,15,21,78,0,4
C02945,Mid-Market,Retail,APAC,2023-04-21,Pro,Monthly,79,13,0,,17,29,50,1,6
C02946,SMB,Tech,US,2023-08-29,Basic,Monthly,29,11,1,2024-07-24 00:00:00,4,6,26,7,25
C02947,SMB,Tech,APAC,2023-07-09,Basic,Monthly,29,24,0,,19,30,75,2,12
C02948,SMB,Tech,APAC,2022-01-27,Basic,Monthly,29,3,0,,19,23,56,1,9
C02949,SMB,Finance,US,2022-07-15,Basic,Monthly,29,10,0,,18,31,67,1,23
C02950,SMB,Marketing,US,2023-01-23,Basic,Monthly,29,15,0,,11,19,41,1,12
C02951,Mid-Market,Tech,EU,2022-08-22,Pro,Annual,79,26,1,2024-10-10 00:00:00,2,7,28,3,26
C02952,Mid-Market,Tech,APAC,2023-03-31,Pro,Monthly,79,25,0,,15,34,52,0,12
C02953,SMB,Tech,APAC,2022-09-01,Basic,Monthly,29,11,0,,22,30,70,1,23
C02954,SMB,Marketing,EU,2022-08-06,Basic,Monthly,29,33,0,,13,15,74,1,17
C02955,SMB,Retail,APAC,2022-06-02,Basic,Monthly,29,16,0,,14,15,86,2,22
C02956,Mid-Market,Tech,US,2022-01-16,Pro,Monthly,79,13,1,2023-02-10 00:00:00,5,6,23,6,52
C02957,SMB,Marketing,US,2023-04-20,Basic,Monthly,29,3,0,,14,15,40,1,22
C02958,Mid-Market,Retail,US,2022-08-10,Pro,Monthly,79,26,1,2024-09-28 00:00:00,6,11,16,7,49
C02959,Mid-Market,Finance,EU,2023-03-17,Pro,Monthly,79,25,0,,15,30,42,0,5
C02960,SMB,Finance,US,2023-11-25,Basic,Annual,29,12,0,,24,18,69,1,15
C02961,SMB,Retail,APAC,2023-10-10,Basic,Annual,29,30,0,,23,25,49,1,9
C02962,Mid-Market,Marketing,US,2023-03-18,Pro,Monthly,79,30,0,,24,25,77,2,10
C02963,Enterprise,Finance,US,2022-10-24,Enterprise,Annual,149,28,0,,24,17,76,0,16
C02964,SMB,Tech,US,2023-07-27,Basic,Monthly,29,12,0,,11,23,61,2,12
C02965,Enterprise,Finance,APAC,2022-07-03,Enterprise,Annual,149,6,0,,10,32,62,2,11
C02966,SMB,Marketing,EU,2022-03-16,Basic,Annual,29,11,1,2023-02-09 00:00:00,2,9,12,6,45
C02967,SMB,Marketing,US,2023-09-03,Basic,Annual,29,11,0,,23,15,55,0,9
C02968,SMB,Finance,US,2022-12-13,Basic,Annual,29,34,1,2025-09-28 00:00:00,4,8,20,6,42
C02969,SMB,Retail,APAC,2023-10-14,Basic,Monthly,29,17,1,2025-03-07 00:00:00,5,11,21,4,31
C02970,Mid-Market,Tech,APAC,2022-07-06,Pro,Annual,79,35,0,,14,21,65,2,5
C02971,SMB,Marketing,US,2023-08-20,Basic,Monthly,29,24,0,,16,27,88,1,13
C02972,SMB,Healthcare,US,2022-05-09,Basic,Monthly,29,21,1,2024-01-29 00:00:00,7,7,28,5,25
C02973,SMB,Tech,EU,2022-01-14,Basic,Monthly,29,24,1,2024-01-04 00:00:00,3,8,13,4,27
C02974,SMB,Marketing,EU,2022-02-14,Basic,Monthly,29,11,0,,20,16,86,1,11
C02975,SMB,Healthcare,US,2022-07-24,Basic,Monthly,29,14,0,,20,15,74,1,18
C02976,Mid-Market,Healthcare,US,2022-07-11,Pro,Monthly,79,24,1,2024-06-30 00:00:00,7,10,19,4,69
C02977,Mid-Market,Tech,US,2023-08-07,Pro,Monthly,79,28,1,2025-11-24 00:00:00,2,8,22,6,30
C02978,Mid-Market,Finance,APAC,2023-04-23,Pro,Monthly,79,35,0,,22,19,40,2,22
C02979,SMB,Retail,APAC,2023-01-04,Basic,Monthly,29,27,0,,15,27,65,0,14
C02980,SMB,Tech,EU,2022-11-22,Basic,Annual,29,13,0,,20,16,69,2,11
C02981,SMB,Tech,US,2023-03-01,Basic,Annual,29,22,0,,12,33,78,2,10
C02982,SMB,Finance,US,2022-03-09,Basic,Monthly,29,3,0,,10,23,59,0,15
C02983,SMB,Healthcare,EU,2023-04-03,Basic,Annual,29,18,1,2024-09-24 00:00:00,2,11,28,6,68
C02984,Enterprise,Finance,APAC,2023-03-01,Enterprise,Annual,149,14,0,,24,34,71,0,23
C02985,Mid-Market,Retail,US,2022-05-19,Pro,Monthly,79,20,0,,11,19,86,0,23
C02986,SMB,Tech,US,2023-07-04,Basic,Monthly,29,20,0,,21,23,79,2,4
C02987,SMB,Marketing,US,2022-09-06,Basic,Monthly,29,3,0,,19,28,58,2,14
C02988,Mid-Market,Finance,US,2023-10-10,Pro,Monthly,79,18,0,,18,18,67,2,5
C02989,SMB,Marketing,US,2023-04-21,Basic,Monthly,29,8,0,,16,19,84,0,19
C02990,SMB,Retail,APAC,2023-10-06,Basic,Monthly,29,11,0,,18,30,78,2,16
C02991,Enterprise,Finance,US,2022-06-16,Enterprise,Monthly,149,20,0,,17,24,81,2,11
C02992,SMB,Retail,US,2022-07-28,Basic,Annual,29,15,0,,16,28,69,2,20
C02993,Enterprise,Finance,EU,2023-02-17,Enterprise,Monthly,149,29,0,,21,33,55,1,9
C02994,Enterprise,Tech,US,2023-11-11,Enterprise,Annual,149,32,0,,21,23,78,1,21
C02995,Mid-Market,Finance,US,2023-03-19,Pro,Monthly,79,25,0,,17,22,82,2,9
C02996,SMB,Marketing,US,2022-03-16,Basic,Annual,29,9,0,,24,31,55,1,11
C02997,Mid-Market,Finance,EU,2023-04-18,Pro,Monthly,79,2,0,,15,19,48,0,21
C02998,Enterprise,Finance,US,2023-03-07,Enterprise,Monthly,149,30,0,,13,31,64,0,16
C02999,Mid-Market,Retail,US,2023-10-16,Pro,Monthly,79,5,0,,18,24,40,1,4
C03000,Mid-Market,Finance,US,2022-04-08,Pro,Monthly,79,24,0,,17,17,80,1,19
C03001,Mid-Market,Marketing,APAC,2023-03-16,Pro,Monthly,79,11,0,,10,20,67,1,17
C03002,Mid-Market,Tech,APAC,2022-05-14,Pro,Annual,79,8,0,,14,33,67,2,8
C03003,Mid-Market,Tech,US,2023-09-23,Pro,Monthly,79,13,0,,14,16,79,1,9
C03004,SMB,Finance,US,2023-07-05,Basic,Monthly,29,7,0,,16,22,81,2,5
C03005,Mid-Market,Retail,EU,2023-07-26,Pro,Annual,79,14,0,,11,31,48,2,21
C03006,SMB,Retail,US,2023-03-29,Basic,Monthly,29,35,0,,23,15,80,0,23
C03007,SMB,Finance,US,2022-10-31,Basic,Annual,29,26,1,2024-12-19 00:00:00,2,5,29,4,34
C03008,SMB,Healthcare,APAC,2023-08-26,Basic,Annual,29,31,0,,23,33,53,0,22
C03009,SMB,Marketing,US,2022-08-24,Basic,Annual,29,1,0,,21,33,62,2,10
C03010,SMB,Tech,US,2022-08-03,Basic,Monthly,29,15,0,,13,24,79,1,16
C03011,SMB,Tech,US,2023-06-04,Basic,Annual,29,20,1,2025-01-24 00:00:00,6,9,18,7,64
C03012,SMB,Finance,EU,2022-02-13,Basic,Monthly,29,4,0,,21,31,78,1,23
C03013,SMB,Tech,US,2023-02-23,Basic,Monthly,29,16,1,2024-06-17 00:00:00,7,5,11,6,28
C03014,SMB,Tech,US,2022-02-15,Basic,Monthly,29,29,1,2024-07-04 00:00:00,2,5,26,6,46
C03015,SMB,Retail,US,2023-10-11,Basic,Annual,29,19,1,2025-05-03 00:00:00,7,6,17,6,27
C03016,SMB,Tech,EU,2023-08-20,Basic,Monthly,29,14,1,2024-10-13 00:00:00,3,5,22,7,64
C03017,SMB,Retail,US,2022-04-04,Basic,Annual,29,27,1,2024-06-22 00:00:00,2,10,17,4,65
C03018,SMB,Finance,US,2023-05-30,Basic,Monthly,29,31,1,2025-12-15 00:00:00,4,11,15,6,45
C03019,SMB,Healthcare,APAC,2022-06-02,Basic,Monthly,29,27,0,,10,15,55,2,17
C03020,SMB,Finance,APAC,2023-01-29,Basic,Monthly,29,1,1,2023-02-28 00:00:00,7,10,26,4,44
C03021,SMB,Retail,APAC,2023-08-07,Basic,Monthly,29,23,0,,22,19,49,2,12
C03022,Mid-Market,Marketing,US,2022-02-09,Pro,Annual,79,6,1,2022-08-08 00:00:00,3,5,19,7,42
C03023,Enterprise,Finance,US,2023-07-28,Enterprise,Monthly,149,30,0,,15,29,74,1,14
C03024,Mid-Market,Retail,EU,2023-06-04,Pro,Monthly,79,16,0,,17,27,72,1,8
C03025,SMB,Tech,APAC,2023-11-03,Basic,Monthly,29,20,0,,15,15,44,1,17
C03026,SMB,Tech,US,2022-09-11,Basic,Monthly,29,7,0,,20,20,85,2,11
C03027,Enterprise,Healthcare,US,2023-05-21,Enterprise,Annual,149,5,0,,15,19,88,2,15
C03028,SMB,Finance,US,2022-07-24,Basic,Annual,29,19,0,,15,15,45,0,16
C03029,SMB,Healthcare,EU,2023-04-02,Basic,Monthly,29,18,0,,24,15,80,1,21
C03030,SMB,Marketing,US,2023-08-06,Basic,Monthly,29,34,1,2026-05-22 00:00:00,4,5,16,3,40
C03031,Mid-Market,Marketing,US,2023-06-29,Pro,Monthly,79,35,1,2026-05-14 00:00:00,4,8,16,7,34
C03032,SMB,Marketing,US,2022-11-22,Basic,Monthly,29,10,0,,19,23,84,2,13
C03033,SMB,Finance,US,2023-05-05,Basic,Annual,29,32,0,,17,15,50,1,6
C03034,Enterprise,Retail,EU,2022-08-31,Enterprise,Annual,149,7,1,2023-03-29 00:00:00,6,10,12,6,27
C03035,SMB,Finance,EU,2022-07-26,Basic,Monthly,29,2,0,,18,24,65,1,18
C03036,SMB,Tech,US,2022-04-12,Basic,Monthly,29,29,0,,14,18,67,0,11
C03037,SMB,Marketing,APAC,2022-01-30,Basic,Monthly,29,27,0,,18,22,73,2,10
C03038,Mid-Market,Retail,US,2022-08-15,Pro,Monthly,79,8,0,,17,24,55,2,17
C03039,SMB,Marketing,US,2023-03-14,Basic,Annual,29,11,0,,11,31,50,2,11
C03040,SMB,Tech,EU,2023-01-11,Basic,Monthly,29,4,0,,17,25,69,2,15
C03041,SMB,Tech,US,2022-01-21,Basic,Annual,29,5,0,,19,33,71,1,5
C03042,Enterprise,Retail,US,2022-12-18,Enterprise,Annual,149,5,0,,18,23,73,2,4
C03043,Mid-Market,Marketing,US,2022-12-06,Pro,Monthly,79,4,0,,14,32,45,0,17
C03044,SMB,Marketing,US,2023-10-12,Basic,Annual,29,18,1,2025-04-04 00:00:00,7,6,15,5,64
C03045,SMB,Marketing,APAC,2023-09-08,Basic,Monthly,29,5,0,,13,32,58,1,12
C03046,Enterprise,Healthcare,US,2022-12-23,Enterprise,Monthly,149,4,0,,16,21,88,0,18
C03047,Mid-Market,Healthcare,EU,2023-09-12,Pro,Monthly,79,27,0,,21,27,85,0,17
C03048,SMB,Marketing,US,2022-01-24,Basic,Annual,29,7,0,,23,18,46,2,23
C03049,SMB,Marketing,US,2023-05-19,Basic,Monthly,29,25,0,,17,34,69,0,13
C03050,SMB,Finance,US,2022-01-04,Basic,Monthly,29,5,0,,19,17,82,0,11
C03051,SMB,Marketing,US,2022-05-29,Basic,Monthly,29,20,1,2024-01-19 00:00:00,5,6,21,3,52
C03052,Enterprise,Healthcare,US,2023-09-13,Enterprise,Monthly,149,6,0,,21,29,48,0,9
C03053,SMB,Marketing,APAC,2022-01-16,Basic,Annual,29,11,0,,15,31,87,0,21
C03054,Mid-Market,Marketing,US,2022-06-11,Pro,Monthly,79,11,0,,16,33,77,2,22
C03055,SMB,Healthcare,APAC,2022-10-05,Basic,Monthly,29,4,1,2023-02-02 00:00:00,6,6,26,3,28
C03056,SMB,Retail,APAC,2023-05-27,Basic,Annual,29,32,0,,18,18,65,2,23
C03057,Enterprise,Finance,US,2022-03-16,Enterprise,Annual,149,21,0,,11,21,80,1,23
C03058,SMB,Marketing,APAC,2023-03-02,Basic,Monthly,29,17,1,2024-07-24 00:00:00,7,5,14,3,37
C03059,Enterprise,Retail,EU,2022-03-05,Enterprise,Monthly,149,8,0,,20,16,73,1,11
C03060,SMB,Tech,APAC,2022-04-04,Basic,Monthly,29,24,0,,18,30,41,2,5
C03061,SMB,Finance,EU,2022-02-21,Basic,Monthly,29,11,0,,12,20,81,1,4
C03062,SMB,Retail,US,2023-02-02,Basic,Monthly,29,1,0,,22,24,49,1,15
C03063,Mid-Market,Retail,US,2022-10-10,Pro,Monthly,79,12,0,,22,18,84,0,17
C03064,Mid-Market,Healthcare,US,2022-10-17,Pro,Annual,79,9,0,,19,34,84,0,4
C03065,SMB,Retail,APAC,2022-05-06,Basic,Annual,29,14,1,2023-06-30 00:00:00,3,10,26,7,45
C03066,SMB,Marketing,EU,2023-11-23,Basic,Annual,29,6,0,,12,23,66,1,14
C03067,Mid-Market,Marketing,US,2023-06-05,Pro,Annual,79,18,1,2024-11-26 00:00:00,4,9,27,5,56
C03068,Mid-Market,Retail,US,2022-06-30,Pro,Annual,79,24,0,,13,21,67,0,23
C03069,Enterprise,Tech,EU,2022-03-20,Enterprise,Monthly,149,15,0,,11,24,60,1,12
C03070,Mid-Market,Tech,EU,2022-12-02,Pro,Annual,79,11,1,2023-10-28 00:00:00,2,5,18,5,55
C03071,SMB,Tech,EU,2023-10-14,Basic,Annual,29,9,0,,21,21,53,2,21
C03072,Mid-Market,Finance,APAC,2022-02-03,Pro,Monthly,79,22,0,,11,29,47,1,10
C03073,Mid-Market,Tech,APAC,2022-08-08,Pro,Monthly,79,21,0,,17,32,88,2,23
C03074,SMB,Tech,EU,2023-11-09,Basic,Monthly,29,15,0,,18,29,65,1,9
